obsnme obsval
c001pr11c16_19700102 22.449127
c001pr11c16_19791231 22.437357
c001pr11c16_19800101 22.433254
c001pr11c17_19700101 45.0
c001pr11c17_19700102 23.044111
c001pr11c17_19791231 23.014408
c001pr11c17_19800101 23.000462
c001pr11c18_19700101 45.0
c001pr11c18_19700102 23.465786
c001pr11c18_19791231 23.426397
c001pr11c18_19800101 23.404943
c001pr11c19_19700101 45.0
c001pr11c19_19700102 23.735546
c001pr11c19_19791231 23.69088
c001pr11c19_19800101 23.664349
c001pr11c20_19700101 45.0
c001pr11c20_19700102 23.871176
c001pr11c20_19791231 23.824114
c001pr11c20_19800101 23.795029
c001pr12c01_19700101 45.0
c001pr12c01_19700102 32.082203
c001pr12c01_19791231 31.998594
c001pr12c01_19800101 31.641893
c001pr12c02_19700101 45.0
c001pr12c02_19700102 32.06477
c001pr12c02_19791231 31.981112
c001pr12c02_19800101 31.62488
c001pr12c03_19700101 45.0
c001pr12c03_19700102 32.04391
c001pr12c03_19791231 31.96022
c001pr12c03_19800101 31.604626
c001pr12c04_19700101 45.0
c001pr12c04_19700102 32.02823
c001pr12c04_19791231 31.944519
c001pr12c04_19800101 31.589375
c001pr12c09_19700101 45.0
c001pr12c09_19700102 26.223648
c001pr12c09_19791231 26.095661
c001pr12c09_19800101 25.861673
c001pr12c10_19700101 45.0
c001pr12c10_19700102 26.009237
c001pr12c10_19791231 25.875854
c001pr12c10_19800101 25.647696
c001pr12c11_19700101 45.0
c001pr12c11_19700102 25.63966
c001pr12c11_19791231 25.496368
c001pr12c11_19800101 25.27796
c001pr12c12_19700101 45.0
c001pr12c12_19700102 25.086777
c001pr12c12_19791231 24.927242
c001pr12c12_19800101 24.722866
c001pr12c13_19700101 45.0
c001pr12c13_19700102 24.251352
c001pr12c13_19791231 24.070095
c001pr12c13_19800101 23.889652
c001pr12c14_19700101 45.0
c001pr12c14_19700102 23.787916
c001pr12c14_19791231 23.65312
c001pr12c14_19800101 23.517145
c001pr12c15_19700101 45.0
c001pr12c15_19700102 23.119762
c001pr12c15_19791231 23.043495
c001pr12c15_19800101 22.967968
c001pr12c16_19700101 45.0
c001pr12c16_19700102 22.200674
c001pr12c16_19791231 22.189325
c001pr12c16_19800101 22.185387
c001pr12c17_19700101 45.0
c001pr12c17_19700102 22.857162
c001pr12c17_19791231 22.82832
c001pr12c17_19800101 22.813387
c001pr12c18_19700101 45.0
c001pr12c18_19700102 23.300692
c001pr12c18_19791231 23.261494
c001pr12c18_19800101 23.238329
c001pr12c19_19700101 45.0
c001pr12c19_19700102 23.579313
c001pr12c19_19791231 23.5342
c001pr12c19_19800101 23.505632
c001pr12c20_19700101 45.0
c001pr12c20_19700102 23.715628
c001pr12c20_19791231 23.667812
c001pr12c20_19800101 23.636524
c001pr13c01_19700101 45.0
c001pr13c01_19700102 32.064682
c001pr13c01_19791231 31.981407
c001pr13c01_19800101 31.619349
c001pr13c02_19700101 45.0
c001pr13c02_19700102 32.051743
c001pr13c02_19791231 31.968449
c001pr13c02_19800101 31.606249
c001pr13c03_19700101 45.0
c001pr13c03_19700102 32.038948
c001pr13c03_19791231 31.955633
c001pr13c03_19800101 31.593557
c001pr13c04_19700101 45.0
c001pr13c04_19700102 32.028126
c001pr13c04_19791231 31.944786
c001pr13c04_19800101 31.582783
c001pr13c09_19700101 45.0
c001pr13c09_19700102 26.081884
c001pr13c09_19791231 25.953163
c001pr13c09_19800101 25.708475
c001pr13c10_19700101 45.0
c001pr13c10_19700102 25.896471
c001pr13c10_19791231 25.764307
c001pr13c10_19800101 25.52585
c001pr13c11_19700101 45.0
c001pr13c11_19700102 25.544611
c001pr13c11_19791231 25.406948
c001pr13c11_19800101 25.179789
c001pr13c12_19700101 45.0
c001pr13c12_19700102 25.059097
c001pr13c12_19791231 24.916767
c001pr13c12_19800101 24.706741
c001pr13c13_19700101 45.0
c001pr13c13_19700102 24.413198
c001pr13c13_19791231 24.272074
c001pr13c13_19800101 24.09061
c001pr13c14_19700101 45.0
c001pr13c14_19700102 23.767437
c001pr13c14_19791231 23.655445
c001pr13c14_19800101 23.518723
c001pr13c15_19700101 45.0
c001pr13c15_19700102 22.96398
c001pr13c15_19791231 22.897026
c001pr13c15_19800101 22.820995
c001pr13c16_19700101 45.0
c001pr13c16_19700102 21.952814
c001pr13c16_19791231 21.941734
c001pr13c16_19800101 21.937897
c001pr13c17_19700101 45.0
c001pr13c17_19700102 22.652311
c001pr13c17_19791231 22.623446
c001pr13c17_19800101 22.607582
c001pr13c18_19700101 45.0
c001pr13c18_19700102 23.114561
c001pr13c18_19791231 23.075153
c001pr13c18_19800101 23.050482
c001pr13c19_19700101 45.0
c001pr13c19_19700102 23.410831
c001pr13c19_19791231 23.36515
c001pr13c19_19800101 23.334665
c001pr13c20_19700101 45.0
c001pr13c20_19700102 23.54598
c001pr13c20_19791231 23.4975
c001pr13c20_19800101 23.464184
c001pr14c01_19700101 45.0
c001pr14c01_19700102 31.977198
c001pr14c01_19791231 31.89437
c001pr14c01_19800101 31.527878
c001pr14c02_19700101 45.0
c001pr14c02_19700102 31.967932
c001pr14c02_19791231 31.885082
c001pr14c02_19800101 31.518528
c001pr14c03_19700101 45.0
c001pr14c03_19700102 31.949293
c001pr14c03_19791231 31.866413
c001pr14c03_19800101 31.499447
c001pr14c04_19700101 45.0
c001pr14c04_19700102 31.93952
c001pr14c04_19791231 31.856623
c001pr14c04_19800101 31.489563
c001pr14c09_19700101 45.0
c001pr14c09_19700102 25.988745
c001pr14c09_19791231 25.860065
c001pr14c09_19800101 25.601402
c001pr14c10_19700101 45.0
c001pr14c10_19700102 25.807713
c001pr14c10_19791231 25.676872
c001pr14c10_19800101 25.424524
c001cr14c11_19700101 45.0
c001cr14c11_19700102 25.459211
c001cr14c11_19791231 25.325874
c001cr14c11_19800101 25.086948
c001pr14c11_19700101 45.0
c001pr14c11_19700102 25.459211
c001pr14c11_19791231 25.325874
c001pr14c11_19800101 25.086948
c001pr14c12_19700101 45.0
c001pr14c12_19700102 24.98745
c001pr14c12_19791231 24.854717
c001pr14c12_19800101 24.636347
c001pr14c13_19700101 45.0
c001pr14c13_19700102 24.368109
c001pr14c13_19791231 24.243614
c001pr14c13_19800101 24.057669
c001pr14c14_19700101 45.0
c001pr14c14_19700102 23.654205
c001pr14c14_19791231 23.553585
c001pr14c14_19800101 23.414389
c001pr14c15_19700101 45.0
c001pr14c15_19700102 22.777359
c001pr14c15_19791231 22.715572
c001pr14c15_19800101 22.63853
c001pr14c16_19700101 45.0
c001pr14c16_19700102 21.703165
c001pr14c16_19791231 21.692265
c001pr14c16_19800101 21.688583
c001pr14c17_19700101 45.0
c001pr14c17_19700102 22.441217
c001pr14c17_19791231 22.411911
c001pr14c17_19800101 22.39515
c001pr14c18_19700101 45.0
c001pr14c18_19700102 22.91763
c001pr14c18_19791231 22.877666
c001pr14c18_19800101 22.851534
c001pr14c19_19700101 45.0
c001pr14c19_19700102 23.209959
c001pr14c19_19791231 23.16374
c001pr14c19_19800101 23.131586
c001pr14c20_19700101 45.0
c001pr14c20_19700102 23.34813
c001pr14c20_19791231 23.299107
c001pr14c20_19800101 23.264055
c001pr15c01_19700101 45.0
c001pr15c01_19700102 31.805204
c001pr15c01_19791231 31.722925
c001pr15c01_19800101 31.353134
c001pr15c02_19700101 45.0
c001pr15c02_19700102 31.801222
c001pr15c02_19791231 31.718931
c001pr15c02_19800101 31.34922
c001pr15c03_19700101 45.0
c001pr15c03_19700102 31.782454
c001pr15c03_19791231 31.700127
c001pr15c03_19800101 31.330137
c001pr15c04_19700101 45.0
c001pr15c04_19700102 31.773804
c001pr15c04_19791231 31.691463
c001pr15c04_19800101 31.321396
c001pr15c09_19700101 45.0
c001pr15c09_19700102 25.893488
c001pr15c09_19791231 25.763248
c001pr15c09_19800101 25.487082
c001pr15c10_19700101 45.0
c001pr15c10_19700102 25.712023
c001pr15c10_19791231 25.57982
c001pr15c10_19800101 25.310106
c001pr15c11_19700101 45.0
c001pr15c11_19700102 25.334322
c001pr15c11_19791231 25.199965
c001pr15c11_19800101 24.94522
c001pr15c12_19700101 45.0
c001pr15c12_19700102 24.842022
c001pr15c12_19791231 24.70926
c001pr15c12_19800101 24.478607
c001pr15c13_19700101 45.0
c001pr15c13_19700102 24.20077
c001pr15c13_19791231 24.076948
c001pr15c13_19800101 23.882452
c001pr15c14_19700101 45.0
c001pr15c14_19700102 23.44179
c001pr15c14_19791231 23.34008
c001pr15c14_19800101 23.195414
c001pr15c15_19700101 45.0
c001pr15c15_19700102 22.520826
c001pr15c15_19791231 22.457914
c001pr15c15_19800101 22.378862
c001pr15c16_19700101 45.0
c001pr15c16_19700102 21.453161
c001pr15c16_19791231 21.44219
c001pr15c16_19800101 21.438528
c001pr15c17_19700101 45.0
c001pr15c17_19700102 22.21635
c001pr15c17_19791231 22.186447
c001pr15c17_19800101 22.16883
c001pr15c18_19700101 45.0
c001pr15c18_19700102 22.690544
c001pr15c18_19791231 22.650158
c001pr15c18_19800101 22.622925
c001pr15c19_19700101 45.0
c001pr15c19_19700102 22.985098
c001pr15c19_19791231 22.938576
c001pr15c19_19800101 22.905264
c001pr15c20_19700101 45.0
c001pr15c20_19700102 23.136696
c001pr15c20_19791231 23.087301
c001pr15c20_19800101 23.050945
c001pr16c01_19700101 45.0
c001pr16c01_19700102 31.57273
c001pr16c01_19791231 31.491158
c001pr16c01_19800101 31.12018
c001pr16c02_19700101 45.0
c001pr16c02_19700102 31.55993
c001pr16c02_19791231 31.478348
c001pr16c02_19800101 31.107273
c001pr16c03_19700101 45.0
c001pr16c03_19700102 31.53765
c001pr16c03_19791231 31.45603
c001pr16c03_19800101 31.084703
c001pr16c04_19700101 45.0
c001pr16c04_19700102 31.532778
c001pr16c04_19791231 31.451159
c001pr16c04_19800101 31.079868
c001pr16c09_19700101 45.0
c001pr16c09_19700102 25.776632
c001pr16c09_19791231 25.642052
c001pr16c09_19800101 25.347822
c001pr16c10_19700101 45.0
c001pr16c10_19700102 25.557745
c001pr16c10_19791231 25.419168
c001pr16c10_19800101 25.13092
c001pr16c11_19700101 45.0
c001pr16c11_19700102 25.169834
c001pr16c11_19791231 25.02665
c001pr16c11_19800101 24.754072
c001pr16c12_19700101 45.0
c001pr16c12_19700102 24.631773
c001pr16c12_19791231 24.486599
c001pr16c12_19800101 24.24016
c001pr16c13_19700101 45.0
c001pr16c13_19700102 23.935703
c001pr16c13_19791231 23.795925
c001pr16c13_19800101 23.588995
c001pr16c14_19700101 45.0
c001pr16c14_19700102 23.128458
c001pr16c14_19791231 23.009928
c001pr16c14_19800101 22.857063
c001pr16c15_19700101 45.0
c001pr16c15_19700102 22.221634
c001pr16c15_19791231 22.147593
c001pr16c15_19800101 22.063995
c001pr16c16_19700101 45.0
c001pr16c16_19700102 21.205011
c001pr16c16_19791231 21.193594
c001pr16c16_19800101 21.189716
c001cr16c17_19700101 45.0
c001cr16c17_19700102 21.949356
c001cr16c17_19791231 21.919407
c001cr16c17_19800101 21.901566
c001fr16c17_19700101 45.0
c001fr16c17_19700102 21.949356
c001fr16c17_19791231 21.919407
c001fr16c17_19800101 21.901566
c001pr16c18_19700101 45.0
c001pr16c18_19700102 22.443026
c001pr16c18_19791231 22.402561
c001pr16c18_19800101 22.374798
c001pr16c19_19700101 45.0
c001pr16c19_19700102 22.757353
c001pr16c19_19791231 22.710617
c001pr16c19_19800101 22.676477
c001pr16c20_19700101 45.0
c001pr16c20_19700102 22.909399
c001pr16c20_19791231 22.859745
c001pr16c20_19800101 22.822409
c001pr17c01_19700101 45.0
c001pr17c01_19700102 31.239351
c001pr17c01_19791231 31.158598
c001pr17c01_19800101 30.78736
c001pr17c02_19700101 45.0
c001pr17c02_19700102 31.204502
c001pr17c02_19791231 31.123718
c001pr17c02_19800101 30.752127
c001pr17c03_19700101 45.0
c001pr17c03_19700102 31.204304
c001pr17c03_19791231 31.123556
c001pr17c03_19800101 30.752306
c001pr17c04_19700101 45.0
c001pr17c04_19700102 31.2121
c001pr17c04_19791231 31.131388
c001pr17c04_19800101 30.760462
c001pr17c09_19700101 45.0
c001pr17c09_19700102 25.64464
c001pr17c09_19791231 25.503244
c001pr17c09_19800101 25.192055
c001pr17c10_19700101 45.0
c001pr17c10_19700102 25.42533
c001pr17c10_19791231 25.277748
c001pr17c10_19800101 24.973442
c001pr17c11_19700101 45.0
c001pr17c11_19700102 24.963516
c001pr17c11_19791231 24.803581
c001pr17c11_19800101 24.514313
c001pr17c12_19700101 45.0
c001pr17c12_19700102 24.360846
c001pr17c12_19791231 24.189129
c001pr17c12_19800101 23.925705
c001pr17c13_19700101 45.0
c001pr17c13_19700102 23.590418
c001pr17c13_19791231 23.413025
c001pr17c13_19800101 23.19039
c001pr17c14_19700101 45.0
c001pr17c14_19700102 22.737469
c001pr17c14_19791231 22.577122
c001pr17c14_19800101 22.412037
c001pr17c15_19700101 45.0
c001pr17c15_19700102 21.87573
c001pr17c15_19791231 21.775398
c001pr17c15_19800101 21.684866
c001pr17c16_19700101 45.0
c001pr17c16_19700102 20.958584
c001pr17c16_19791231 20.94617
c001pr17c16_19800101 20.941837
c001pr17c17_19700101 45.0
c001pr17c17_19700102 21.656221
c001pr17c17_19791231 21.626493
c001pr17c17_19800101 21.608871
c001pr17c18_19700101 45.0
c001pr17c18_19700102 22.182032
c001pr17c18_19791231 22.141542
c001pr17c18_19800101 22.113482
c001pr17c19_19700101 45.0
c001pr17c19_19700102 22.509243
c001pr17c19_19791231 22.462372
c001pr17c19_19800101 22.427639
c001pr17c20_19700101 45.0
c001pr17c20_19700102 22.668247
c001pr17c20_19791231 22.618416
c001pr17c20_19800101 22.580353
c001pr18c01_19700101 45.0
c001pr18c01_19700102 30.877462
c001pr18c01_19791231 30.79777
c001pr18c01_19800101 30.428448
c001pr18c02_19700101 45.0
c001pr18c02_19700102 30.844486
c001pr18c02_19791231 30.76479
c001pr18c02_19800101 30.395334
c001pr18c03_19700101 45.0
c001pr18c03_19700102 30.810564
c001pr18c03_19791231 30.730904
c001pr18c03_19800101 30.36152
c001pr18c04_19700101 45.0
c001pr18c04_19700102 30.811106
c001pr18c04_19791231 30.731504
c001pr18c04_19800101 30.362463
c001pr18c09_19700101 45.0
c001pr18c09_19700102 25.550215
c001pr18c09_19791231 25.403181
c001pr18c09_19800101 25.079903
c001pr18c10_19700101 45.0
c001pr18c10_19700102 25.28614
c001pr18c10_19791231 25.127043
c001pr18c10_19800101 24.808342
c001pr18c11_19700101 45.0
c001pr18c11_19700102 24.765636
c001pr18c11_19791231 24.583132
c001pr18c11_19800101 24.278027
c001pr18c12_19700101 45.0
c001pr18c12_19700102 24.072704
c001pr18c12_19791231 23.859789
c001pr18c12_19800101 23.578802
c001pr18c13_19700101 45.0
c001pr18c13_19700102 23.18304
c001pr18c13_19791231 22.937227
c001pr18c13_19800101 22.695946
c001pr18c14_19700101 45.0
c001pr18c14_19700102 22.263119
c001pr18c14_19791231 22.015179
c001pr18c14_19800101 21.832817
c001pr18c15_19700101 45.0
c001pr18c15_19700102 21.499634
c001pr18c15_19791231 21.348318
c001pr18c15_19800101 21.24763
c001pr18c16_19700101 45.0
c001pr18c16_19700102 20.711416
c001pr18c16_19791231 20.69723
c001pr18c16_19800101 20.692324
c001pr18c17_19700101 45.0
c001pr18c17_19700102 21.379965
c001pr18c17_19791231 21.349922
c001pr18c17_19800101 21.332344
c001pr18c18_19700101 45.0
c001pr18c18_19700102 21.9174
c001pr18c18_19791231 21.876795
c001pr18c18_19800101 21.84853
c001pr18c19_19700101 45.0
c001pr18c19_19700102 22.260239
c001pr18c19_19791231 22.213234
c001pr18c19_19800101 22.17805
c001pr18c20_19700101 45.0
c001pr18c20_19700102 22.431364
c001pr18c20_19791231 22.381351
c001pr18c20_19800101 22.34267
c001pr19c01_19700101 45.0
c001pr19c01_19700102 30.45532
c001pr19c01_19791231 30.376848
c001pr19c01_19800101 30.010628
c001pr19c02_19700101 45.0
c001pr19c02_19700102 30.421038
c001pr19c02_19791231 30.342611
c001pr19c02_19800101 29.97649
c001pr19c03_19700101 45.0
c001pr19c03_19700102 30.365675
c001pr19c03_19791231 30.28733
c001pr19c03_19800101 29.921385
c001pr19c04_19700101 45.0
c001pr19c04_19700102 30.358109
c001pr19c04_19791231 30.27985
c001pr19c04_19800101 29.914309
c001pr19c09_19700101 45.0
c001pr19c09_19700102 25.477724
c001pr19c09_19791231 25.32774
c001pr19c09_19800101 24.995783
c001pr19c10_19700101 45.0
c001pr19c10_19700102 25.199045
c001pr19c10_19791231 25.032099
c001pr19c10_19800101 24.703339
c001pr19c11_19700101 45.0
c001pr19c11_19700102 24.617432
c001pr19c11_19791231 24.41265
c001pr19c11_19800101 24.094488
c001pr19c12_19700101 45.0
c001pr19c12_19700102 23.801065
c001pr19c12_19791231 23.535248
c001pr19c12_19800101 23.237566
c001pr19c13_19700101 45.0
c001pr19c13_19700102 22.742971
c001pr19c13_19791231 22.386187
c001pr19c13_19800101 22.12283
c001pr19c14_19700101 45.0
c001pr19c14_19700102 21.585138
c001pr19c14_19791231 21.140535
c001pr19c14_19800101 20.932875
c001pr19c15_19700101 45.0
c001pr19c15_19700102 21.066416
c001pr19c15_19791231 20.828318
c001pr19c15_19800101 20.715597
c001pr19c16_19700101 45.0
c001pr19c16_19700102 20.462214
c001pr19c16_19791231 20.44495
c001pr19c16_19800101 20.43934
c001pr19c17_19700101 45.0
c001pr19c17_19700102 21.13544
c001pr19c17_19791231 21.104345
c001pr19c17_19800101 21.086468
c001pr19c18_19700101 45.0
c001pr19c18_19700102 21.682743
c001pr19c18_19791231 21.641672
c001pr19c18_19800101 21.612974
c001pr19c19_19700101 45.0
c001pr19c19_19700102 22.034325
c001pr19c19_19791231 21.987036
c001pr19c19_19800101 21.951288
c001pr19c20_19700101 45.0
c001pr19c20_19700102 22.223316
c001pr19c20_19791231 22.17295
c001pr19c20_19800101 22.133478
c001pr20c01_19700101 45.0
c001pr20c01_19700102 29.994606
c001pr20c01_19791231 29.917524
c001pr20c01_19800101 29.555433
c001pr20c02_19700101 45.0
c001pr20c02_19700102 29.93581
c001pr20c02_19791231 29.858805
c001pr20c02_19800101 29.496817
c001pr20c03_19700101 45.0
c001pr20c03_19700102 29.868881
c001pr20c03_19791231 29.792046
c001pr20c03_19800101 29.43058
c001pr20c04_19700101 45.0
c001pr20c04_19700102 29.84318
c001pr20c04_19791231 29.766466
c001pr20c04_19800101 29.405493
c001pr20c09_19700101 45.0
c001pr20c09_19700102 25.485975
c001pr20c09_19791231 25.341799
c001pr20c09_19800101 25.008009
c001pr20c10_19700101 45.0
c001pr20c10_19700102 25.173735
c001pr20c10_19791231 25.00811
c001pr20c10_19800101 24.676195
c001pr20c11_19700101 45.0
c001pr20c11_19700102 24.56806
c001pr20c11_19791231 24.355873
c001pr20c11_19800101 24.03185
c001pr20c12_19700101 45.0
c001pr20c12_19700102 23.679398
c001pr20c12_19791231 23.379461
c001pr20c12_19800101 23.071142
c001pr20c13_19700101 45.0
c001pr20c13_19700102 22.341389
c001pr20c13_19791231 21.846457
c001pr20c13_19800101 21.562601
c001pr20c14_19700101 45.0
c001pr20c14_19700102 20.170357
c001pr20c14_19791231 19.15683
c001pr20c14_19800101 18.904364
c001pr20c15_19700101 45.0
c001pr20c15_19700102 20.609804
c001pr20c15_19791231 20.250044
c001pr20c15_19800101 20.123175
c001pr20c16_19700101 45.0
c001pr20c16_19700102 20.207201
c001pr20c16_19791231 20.18782
c001pr20c16_19800101 20.1822
c001pr20c17_19700101 45.0
c001pr20c17_19700102 20.911936
c001pr20c17_19791231 20.879847
c001pr20c17_19800101 20.861496
c001pr20c18_19700101 45.0
c001pr20c18_19700102 21.471031
c001pr20c18_19791231 21.429382
c001pr20c18_19800101 21.399994
c001pr20c19_19700101 45.0
c001pr20c19_19700102 21.839956
c001pr20c19_19791231 21.792068
c001pr20c19_19800101 21.755287
c001pr20c20_19700101 45.0
c001pr20c20_19700102 22.014137
c001pr20c20_19791231 21.96325
c001pr20c20_19800101 21.922699
c001pr21c01_19700101 45.0
c001pr21c01_19700102 29.501976
c001pr21c01_19791231 29.426401
c001pr21c01_19800101 29.068935
c001pr21c02_19700101 45.0
c001pr21c02_19700102 29.45126
c001pr21c02_19791231 29.37584
c001pr21c02_19800101 29.018858
c001pr21c03_19700101 45.0
c001pr21c03_19700102 29.383688
c001pr21c03_19791231 29.30852
c001pr21c03_19800101 28.952438
c001pr21c04_19700101 45.0
c001pr21c04_19700102 29.304375
c001pr21c04_19791231 29.229414
c001pr21c04_19800101 28.874002
c001pr21c09_19700101 45.0
c001pr21c09_19700102 25.588024
c001pr21c09_19791231 25.458801
c001pr21c09_19800101 25.12761
c001pr21c10_19700101 45.0
c001pr21c10_19700102 25.251497
c001pr21c10_19791231 25.10104
c001pr21c10_19800101 24.771503
c001pr21c11_19700101 45.0
c001pr21c11_19700102 24.6595
c001pr21c11_19791231 24.470991
c001pr21c11_19800101 24.14968
c001pr21c12_19700101 45.0
c001pr21c12_19700102 23.807747
c001pr21c12_19791231 23.555208
c001pr21c12_19800101 23.250727
c001pr21c13_19700101 45.0
c001pr21c13_19700102 22.672653
c001pr21c13_19791231 22.320076
c001pr21c13_19800101 22.045551
c001pr21c14_19700101 45.0
c001pr21c14_19700102 21.405937
c001pr21c14_19791231 20.950073
c001pr21c14_19800101 20.727474
c001pr21c15_19700101 45.0
c001pr21c15_19700102 20.748854
c001pr21c15_19791231 20.5024
c001pr21c15_19800101 20.380032
c001pr21c16_19700101 45.0
c001pr21c16_19700102 19.965546
c001pr21c16_19791231 19.948555
c001pr21c16_19800101 19.943108
c001pr21c17_19700101 45.0
c001pr21c17_19700102 20.705101
c001pr21c17_19791231 20.673086
c001pr21c17_19800101 20.654085
c001pr21c18_19700101 45.0
c001pr21c18_19700102 21.270348
c001pr21c18_19791231 21.228289
c001pr21c18_19800101 21.197943
c001pr21c19_19700101 45.0
c001pr21c19_19700102 21.649275
c001pr21c19_19791231 21.600758
c001pr21c19_19800101 21.562706
c001pr21c20_19700101 45.0
c001pr21c20_19700102 21.823273
c001pr21c20_19791231 21.771812
c001pr21c20_19800101 21.730011
c001pr22c01_19700101 45.0
c001pr22c01_19700102 29.058718
c001pr22c01_19791231 28.984827
c001pr22c01_19800101 28.632933
c001pr22c02_19700101 45.0
c001pr22c02_19700102 28.962885
c001pr22c02_19791231 28.889193
c001pr22c02_19800101 28.537664
c001pr22c03_19700101 45.0
c001pr22c03_19700102 28.825457
c001pr22c03_19791231 28.75214
c001pr22c03_19800101 28.40174
c001pr22c04_19700101 45.0
c001pr22c04_19700102 28.727509
c001pr22c04_19791231 28.654558
c001pr22c04_19800101 28.305616
c001pr22c07_19700101 45.0
c001pr22c07_19700102 26.273539
c001pr22c07_19791231 26.191126
c001pr22c07_19800101 25.864851
c001pr22c08_19700101 45.0
c001pr22c08_19700102 26.148758
c001pr22c08_19791231 26.0607
c001pr22c08_19800101 25.734438
c001pr22c09_19700101 45.0
c001pr22c09_19700102 25.790884
c001pr22c09_19791231 25.68314
c001pr22c09_19800101 25.355444
c001pr22c10_19700101 45.0
c001pr22c10_19700102 25.40983
c001pr22c10_19791231 25.283699
c001pr22c10_19800101 24.959417
c001cr22c11_19700101 45.0
c001cr22c11_19700102 24.770975
c001cr22c11_19791231 24.614521
c001cr22c11_19800101 24.300196
c001pr22c11_19700101 45.0
c001pr22c11_19700102 24.770975
c001pr22c11_19791231 24.614521
c001pr22c11_19800101 24.300196
c001pr22c12_19700101 45.0
c001pr22c12_19700102 23.988499
c001pr22c12_19791231 23.796022
c001pr22c12_19800101 23.501835
c001pr22c13_19700101 45.0
c001pr22c13_19700102 22.97988
c001pr22c13_19791231 22.746922
c001pr22c13_19800101 22.48813
c001pr22c14_19700101 45.0
c001pr22c14_19700102 21.865044
c001pr22c14_19791231 21.618137
c001pr22c14_19800101 21.416883
c001pr22c15_19700101 45.0
c001pr22c15_19700102 20.846487
c001pr22c15_19791231 20.693468
c001pr22c15_19800101 20.580544
c001pr22c16_19700101 45.0
c001pr22c16_19700102 19.722195
c001pr22c16_19791231 19.707176
c001pr22c16_19800101 19.701979
c001pr22c17_19700101 45.0
c001pr22c17_19700102 20.508524
c001pr22c17_19791231 20.476562
c001pr22c17_19800101 20.456707
c001pr22c18_19700101 45.0
c001pr22c18_19700102 21.074516
c001pr22c18_19791231 21.03205
c001pr22c18_19800101 21.00055
c001pr22c19_19700101 45.0
c001pr22c19_19700102 21.449028
c001pr22c19_19791231 21.399994
c001pr22c19_19800101 21.360693
c001pr22c20_19700101 45.0
c001pr22c20_19700102 21.636856
c001pr22c20_19791231 21.584785
c001pr22c20_19800101 21.541603
c001pr23c01_19700101 45.0
c001pr23c01_19700102 28.572292
c001pr23c01_19791231 28.500103
c001pr23c01_19800101 28.153044
c001pr23c02_19700101 45.0
c001pr23c02_19700102 28.47688
c001pr23c02_19791231 28.405035
c001pr23c02_19800101 28.058943
c001pr23c03_19700101 45.0
c001pr23c03_19700102 28.31838
c001pr23c03_19791231 28.247114
c001pr23c03_19800101 27.903055
c001pr23c04_19700101 45.0
c001pr23c04_19700102 28.094746
c001pr23c04_19791231 28.024216
c001pr23c04_19800101 27.683199
c001pr23c05_19700101 45.0
c001pr23c05_19700102 27.691137
c001pr23c05_19791231 27.621742
c001pr23c05_19800101 27.285326
c001pr23c07_19700101 45.0
c001pr23c07_19700102 26.324228
c001pr23c07_19791231 26.245682
c001pr23c07_19800101 25.920052
c001pr23c08_19700101 45.0
c001pr23c08_19700102 26.186747
c001pr23c08_19791231 26.105085
c001pr23c08_19800101 25.780394
c001pr23c09_19700101 45.0
c001pr23c09_19700102 25.880713
c001pr23c09_19791231 25.787918
c001pr23c09_19800101 25.464048
c001pr23c10_19700101 45.0
c001pr23c10_19700102 25.494036
c001pr23c10_19791231 25.389347
c001pr23c10_19800101 25.070875
c001pr23c11_19700101 45.0
c001pr23c11_19700102 24.855837
c001pr23c11_19791231 24.731106
c001pr23c11_19800101 24.425537
c001pr23c12_19700101 45.0
c001pr23c12_19700102 24.103176
c001pr23c12_19791231 23.959087
c001pr23c12_19800101 23.676998
c001pr23c13_19700101 45.0
c001pr23c13_19700102 23.144205
c001pr23c13_19791231 22.985
c001pr23c13_19800101 22.74131
c001pr23c14_19700101 45.0
c001pr23c14_19700102 22.06154
c001pr23c14_19791231 21.910713
c001pr23c14_19800101 21.724642
c001pr23c15_19700101 45.0
c001pr23c15_19700102 20.844194
c001pr23c15_19791231 20.746477
c001pr23c15_19800101 20.642487
c001cr23c16_19700101 45.0
c001cr23c16_19700102 19.475605
c001cr23c16_19791231 19.4617
c001cr23c16_19800101 19.456781
c001pr23c16_19700101 45.0
c001pr23c16_19700102 19.475605
c001pr23c16_19791231 19.4617
c001pr23c16_19800101 19.456781
c001pr23c17_19700101 45.0
c001pr23c17_19700102 20.306074
c001pr23c17_19791231 20.274012
c001pr23c17_19800101 20.253405
c001pr23c18_19700101 45.0
c001pr23c18_19700102 20.88768
c001pr23c18_19791231 20.844702
c001pr23c18_19800101 20.812008
c001pr23c19_19700101 45.0
c001pr23c19_19700102 21.259817
c001pr23c19_19791231 21.210215
c001pr23c19_19800101 21.169615
c001pr23c20_19700101 45.0
c001pr23c20_19700102 21.44626
c001pr23c20_19791231 21.393566
c001pr23c20_19800101 21.348974
c001pr24c01_19700101 45.0
c001pr24c01_19700102 28.204674
c001pr24c01_19791231 28.13425
c001pr24c01_19800101 27.792494
c001pr24c02_19700101 45.0
c001pr24c02_19700102 28.074385
c001pr24c02_19791231 28.00442
c001pr24c02_19800101 27.663494
c001pr24c03_19700101 45.0
c001pr24c03_19700102 27.902815
c001pr24c03_19791231 27.833551
c001pr24c03_19800101 27.49486
